28782	gi|355398356|NR2-2/2HbN	100.00	35	0	0	1	35	2389	2423	5e-15	65.8
28782	gi|240129575|NR1	100.00	35	0	0	1	35	2104	2138	5e-15	65.8
36840	gi|355398356|NR2-2/2HbN	100.00	38	0	0	1	38	400	437	1e-16	71.3
36840	gi|240129575|NR1	100.00	38	0	0	1	38	436	473	1e-16	71.3
40399	gi|355398356|NR2-2/2HbN	100.00	40	0	0	1	40	619	580	1e-17	75.0
40399	gi|240129575|NR1	100.00	40	0	0	1	40	655	616	1e-17	75.0
40757	gi|355398356|NR2-2/2HbN	100.00	40	0	0	1	40	2084	2045	1e-17	75.0
40757	gi|240129575|NR1	100.00	40	0	0	1	40	1799	1760	1e-17	75.0
49795	gi|355398356|NR2-2/2HbN	100.00	44	0	0	1	44	851	808	7e-20	82.4
49795	gi|240129575|NR1	100.00	44	0	0	1	44	887	844	7e-20	82.4
50567	gi|355398356|NR2-2/2HbN	100.00	44	0	0	1	44	521	478	7e-20	82.4
50567	gi|240129575|NR1	100.00	44	0	0	1	44	557	514	7e-20	82.4
51355	gi|355398356|NR2-2/2HbN	100.00	44	0	0	1	44	415	458	7e-20	82.4
51355	gi|240129575|NR1	100.00	44	0	0	1	44	451	494	7e-20	82.4
53021	gi|355398356|NR2-2/2HbN	100.00	45	0	0	1	45	774	730	2e-20	84.2
53021	gi|240129575|NR1	100.00	45	0	0	1	45	810	766	2e-20	84.2
67992	gi|355398356|NR2-2/2HbN	100.00	47	0	0	1	47	454	500	2e-21	87.9
67992	gi|240129575|NR1	100.00	47	0	0	1	47	490	536	2e-21	87.9
71144	gi|355398356|NR2-2/2HbN	100.00	49	0	0	1	49	645	597	1e-22	91.6
71144	gi|240129575|NR1	100.00	49	0	0	1	49	681	633	1e-22	91.6
82072	gi|355398356|NR2-2/2HbN	100.00	56	0	0	1	56	1745	1690	2e-26	 104
87884	gi|14456617|Na-ATPase	100.00	59	0	0	1	59	2678	2620	4e-28	 110
91182	gi|355398356|NR2-2/2HbN	96.67	60	2	0	1	60	1984	2043	3e-25	 100
91182	gi|240129575|NR1	96.67	60	2	0	1	60	1699	1758	3e-25	 100
92532	gi|355398356|NR2-2/2HbN	98.39	62	1	0	1	62	476	415	5e-28	 110
92532	gi|240129575|NR1	98.39	62	1	0	1	62	512	451	5e-28	 110
98194	gi|14456617|Na-ATPase	100.00	66	0	0	1	66	2512	2447	7e-32	 122
98628	gi|355398356|NR2-2/2HbN	100.00	67	0	0	1	67	1258	1324	2e-32	 124
98628	gi|240129575|NR1	100.00	67	0	0	1	67	1294	1360	2e-32	 124
100142	gi|355398356|NR2-2/2HbN	98.53	68	1	0	1	68	685	752	2e-31	 121
100142	gi|240129575|NR1	98.53	68	1	0	1	68	721	788	2e-31	 121
100632	gi|355398356|NR2-2/2HbN	100.00	68	0	0	1	68	190	257	5e-33	 126
100632	gi|240129575|NR1	100.00	68	0	0	1	68	226	293	5e-33	 126
100778	gi|355398356|NR2-2/2HbN	97.06	68	2	0	1	68	2006	1939	1e-29	 115
100778	gi|240129575|NR1	97.06	68	2	0	1	68	1721	1654	1e-29	 115
