28447	gi|355398356|NR2-2/2HbN	100.00	31	0	0	1	31	589	619	7e-13	58.4
28447	gi|240129575|NR1	100.00	31	0	0	1	31	625	655	7e-13	58.4
30595	gi|355398356|NR2-2/2HbN	100.00	32	0	0	1	32	611	580	2e-13	60.2
30595	gi|240129575|NR1	100.00	32	0	0	1	32	647	616	2e-13	60.2
39899	gi|355398356|NR2-2/2HbN	100.00	35	0	0	1	35	1973	1939	5e-15	65.8
39899	gi|240129575|NR1	100.00	35	0	0	1	35	1688	1654	5e-15	65.8
52845	gi|355398356|NR2-2/2HbN	100.00	40	0	0	1	40	2084	2045	1e-17	75.0
52845	gi|240129575|NR1	100.00	40	0	0	1	40	1799	1760	1e-17	75.0
65267	gi|355398356|NR2-2/2HbN	100.00	44	0	0	1	44	415	458	7e-20	82.4
65267	gi|240129575|NR1	100.00	44	0	0	1	44	451	494	7e-20	82.4
79919	gi|355398356|NR2-2/2HbN	100.00	47	0	0	1	47	1955	2001	2e-21	87.9
79919	gi|240129575|NR1	100.00	47	0	0	1	47	1670	1716	2e-21	87.9
86633	gi|32130540|psbO	100.00	47	0	0	1	47	863	817	2e-21	87.9
100753	gi|355398356|NR2-2/2HbN	100.00	50	0	0	1	50	158	109	4e-23	93.5
100753	gi|240129575|NR1	100.00	50	0	0	1	50	194	145	4e-23	93.5
102571	gi|355398356|NR2-2/2HbN	96.00	50	2	0	1	50	2012	1963	8e-20	82.4
102571	gi|240129575|NR1	96.00	50	2	0	1	50	1727	1678	8e-20	82.4
115367	gi|355398356|NR2-2/2HbN	100.00	56	0	0	1	56	547	602	2e-26	 104
115367	gi|240129575|NR1	100.00	56	0	0	1	56	583	638	2e-26	 104
118521	gi|355398356|NR2-2/2HbN	100.00	58	0	0	1	58	1795	1738	2e-27	 108
119821	gi|355398356|NR2-2/2HbN	100.00	59	0	0	1	59	1880	1822	4e-28	 110
139613	gi|355398356|NR2-2/2HbN	100.00	68	0	0	1	68	370	437	5e-33	 126
139613	gi|240129575|NR1	100.00	68	0	0	1	68	406	473	5e-33	 126
145529	gi|355398356|NR2-2/2HbN	100.00	71	0	0	1	71	1760	1690	1e-34	 132
160733	gi|355398356|NR2-2/2HbN	98.59	71	1	0	1	71	2363	2293	6e-33	 126
160733	gi|240129575|NR1	98.59	71	1	0	1	71	2078	2008	6e-33	 126
164141	gi|355398356|NR2-2/2HbN	100.00	72	0	0	1	72	1844	1773	3e-35	 134
164481	gi|32130540|psbO	100.00	72	0	0	1	72	768	839	3e-35	 134
222635	gi|14456617|Na-ATPase	97.37	76	2	0	1	76	2394	2469	5e-34	 130
254137	gi|32130540|psbO	97.50	80	0	2	1	78	1013	1092	1e-35	 135
262020	gi|355398356|NR2-2/2HbN	100.00	79	0	0	1	79	752	830	5e-39	 147
262020	gi|240129575|NR1	100.00	79	0	0	1	79	788	866	5e-39	 147
312951	gi|355398356|NR2-2/2HbN	100.00	84	0	0	1	84	2145	2062	8e-42	 156
312951	gi|240129575|NR1	100.00	84	0	0	1	84	1860	1777	8e-42	 156
316423	gi|355398356|NR2-2/2HbN	100.00	84	0	0	1	84	1302	1385	8e-42	 156
316423	gi|240129575|NR1	100.00	84	0	0	1	84	1338	1421	8e-42	 156
334799	gi|355398356|NR2-2/2HbN	100.00	86	0	0	1	86	521	436	7e-43	 159
334799	gi|240129575|NR1	100.00	86	0	0	1	86	557	472	7e-43	 159
344905	gi|355398356|NR2-2/2HbN	91.95	87	7	0	1	87	1238	1324	9e-32	 122
344905	gi|240129575|NR1	91.95	87	7	0	1	87	1274	1360	9e-32	 122
